20,-2.00E+01
20.4658598456151,-1.98E+01
20.942570961018,-1.97E+01
21.4303861047521,-1.95E+01
21.9295639228637,-1.93E+01
22.4403690860393,-1.91E+01
22.9630724299377,-1.89E+01
23.4979510987906,-1.87E+01
24.0452886923483,-1.85E+01
24.6053754162476,-1.83E+01
25.1785082358833,-1.81E+01
25.7649910338627,-1.79E+01
26.3651347711281,-1.77E+01
26.9792576518331,-1.75E+01
27.6076852920577,-1.73E+01
28.2507508924551,-1.71E+01
28.9087954149185,-1.69E+01
29.5821677633641,-1.67E+01
30.2712249687242,-1.65E+01
30.9763323782496,-1.63E+01
31.6978638492223,-1.61E+01
32.4362019471786,-1.59E+01
33.1917381487512,-1.57E+01
33.9648730492349,-1.55E+01
34.7560165749875,-1.53E+01
35.5655882007784,-1.51E+01
36.3940171721997,-1.49E+01
37.2417427332573,-1.48E+01
38.1092143592649,-1.46E+01
38.9968919951609,-1.44E+01
39.9052462993776,-1.42E+01
40.8347588933906,-1.40E+01
41.7859226170808,-1.38E+01
42.7592417900446,-1.36E+01
43.755232478991,-1.34E+01
44.7744227713668,-1.32E+01
45.8173530553554,-1.30E+01
46.8845763063984,-1.28E+01
47.9766583803898,-1.26E+01
49.0941783137006,-1.25E+01
50.2377286301916,-1.23E+01
51.4079156553772,-1.21E+01
52.6053598379076,-1.19E+01
53.8306960785383,-1.17E+01
55.0845740667633,-1.15E+01
56.367658625289,-1.13E+01
57.6806300625321,-1.12E+01
59.0241845333277,-1.10E+01
60.3990344080403,-1.08E+01
61.8059086502718,-1.06E+01
63.2455532033675,-1.04E+01
64.7187313859256,-1.02E+01
66.2262242965182,-1.01E+01
67.7688312278404,-9.88E+00
69.3473700905062,-9.70E+00
70.962677846715,-9.52E+00
72.6156109540202,-9.35E+00
74.3070458194344,-9.17E+00
76.0378792641121,-9.00E+00
77.809028998856,-8.82E+00
79.6214341106993,-8.65E+00
81.4760555608224,-8.48E+00
83.373876694067,-8.31E+00
85.3159037603184,-8.14E+00
87.3031664480331,-7.97E+00
89.3367184301925,-7.80E+00
91.4176379229749,-7.64E+00
93.5470282574395,-7.47E+00
95.7260184645275,-7.31E+00
97.9557638736891,-7.15E+00
100.237446725454,-6.99E+00
102.572276798273,-6.83E+00
104.961492049954,-6.67E+00
107.40635927405,-6.52E+00
109.908174771525,-6.36E+00
112.46826503807,-6.21E+00
115.087987467431,-6.06E+00
117.768731071118,-5.91E+00
120.511917214871,-5.76E+00
123.319000372296,-5.62E+00
126.191468896038,-5.48E+00
129.130845806931,-5.33E+00
132.138689601519,-5.19E+00
135.216595078396,-5.06E+00
138.366194183787,-4.92E+00
141.589156876827,-4.79E+00
144.887192014998,-4.66E+00
148.262048260183,-4.53E+00
151.715515005836,-4.40E+00
155.249423325738,-4.28E+00
158.865646944856,-4.15E+00
162.566103232819,-4.03E+00
166.352754220534,-3.92E+00
170.227607640475,-3.80E+00
174.192717991216,-3.69E+00
178.250187626749,-3.58E+00
182.402167871181,-3.47E+00
186.650860159398,-3.36E+00
190.998517204287,-3.26E+00
195.447444191162,-3.15E+00
199.999999999999,-3.06E+00
204.65859845615,-2.96E+00
209.425709610179,-2.86E+00
214.303861047521,-2.77E+00
219.295639228636,-2.68E+00
224.403690860392,-2.60E+00
229.630724299376,-2.51E+00
234.979510987905,-2.43E+00
240.452886923482,-2.35E+00
246.053754162476,-2.27E+00
251.785082358833,-2.19E+00
257.649910338626,-2.12E+00
263.651347711281,-2.05E+00
269.79257651833,-1.98E+00
276.076852920576,-1.92E+00
282.50750892455,-1.85E+00
289.087954149185,-1.79E+00
295.821677633641,-1.73E+00
302.712249687241,-1.67E+00
309.763323782495,-1.62E+00
316.978638492222,-1.56E+00
324.362019471785,-1.51E+00
331.917381487511,-1.46E+00
339.648730492348,-1.42E+00
347.560165749874,-1.37E+00
355.655882007783,-1.33E+00
363.940171721995,-1.29E+00
372.417427332572,-1.25E+00
381.092143592648,-1.21E+00
389.968919951608,-1.18E+00
399.052462993775,-1.14E+00
408.347588933904,-1.11E+00
417.859226170806,-1.08E+00
427.592417900445,-1.05E+00
437.552324789909,-1.03E+00
447.744227713666,-1.00E+00
458.173530553553,-9.80E-01
468.845763063983,-9.59E-01
479.766583803896,-9.39E-01
490.941783137004,-9.21E-01
502.377286301914,-9.05E-01
514.079156553771,-8.90E-01
526.053598379074,-8.77E-01
538.306960785381,-8.66E-01
550.845740667631,-8.56E-01
563.676586252888,-8.47E-01
576.806300625319,-8.40E-01
590.241845333275,-8.35E-01
603.990344080401,-8.31E-01
618.059086502716,-8.29E-01
632.455532033673,-8.28E-01
647.187313859254,-8.29E-01
662.262242965179,-8.31E-01
677.688312278402,-8.35E-01
693.47370090506,-8.40E-01
709.626778467148,-8.47E-01
726.1561095402,-8.55E-01
743.070458194342,-8.65E-01
760.378792641119,-8.77E-01
778.090289988558,-8.90E-01
796.214341106991,-9.05E-01
814.760555608222,-9.21E-01
833.738766940667,-9.39E-01
853.159037603181,-9.58E-01
873.031664480328,-9.79E-01
893.367184301922,-1.00E+00
914.176379229746,-1.03E+00
935.470282574392,-1.05E+00
957.260184645272,-1.08E+00
979.557638736888,-1.11E+00
1002.37446725454,-1.14E+00
1025.72276798272,-1.18E+00
1049.61492049954,-1.21E+00
1074.0635927405,-1.25E+00
1099.08174771524,-1.29E+00
1124.68265038069,-1.33E+00
1150.87987467431,-1.37E+00
1177.68731071117,-1.42E+00
1205.11917214871,-1.46E+00
1233.19000372296,-1.51E+00
1261.91468896038,-1.56E+00
1291.3084580693,-1.62E+00
1321.38689601518,-1.67E+00
1352.16595078396,-1.73E+00
1383.66194183787,-1.79E+00
1415.89156876827,-1.85E+00
1448.87192014997,-1.91E+00
1482.62048260183,-1.98E+00
1517.15515005836,-2.05E+00
1552.49423325738,-2.12E+00
1588.65646944855,-2.19E+00
1625.66103232819,-2.27E+00
1663.52754220533,-2.35E+00
1702.27607640474,-2.43E+00
1741.92717991215,-2.51E+00
1782.50187626748,-2.59E+00
1824.02167871181,-2.68E+00
1866.50860159397,-2.77E+00
1909.98517204286,-2.86E+00
1954.47444191161,-2.96E+00
1999.99999999999,-3.05E+00
2046.5859845615,-3.15E+00
2094.25709610179,-3.25E+00
2143.0386104752,-3.36E+00
2192.95639228636,-3.46E+00
2244.03690860391,-3.57E+00
2296.30724299375,-3.68E+00
2349.79510987905,-3.80E+00
2404.52886923481,-3.91E+00
2460.53754162475,-4.03E+00
2517.85082358832,-4.15E+00
2576.49910338625,-4.27E+00
2636.5134771128,-4.40E+00
2697.92576518329,-4.52E+00
2760.76852920575,-4.65E+00
2825.07508924549,-4.78E+00
2890.87954149184,-4.92E+00
2958.2167763364,-5.05E+00
3027.1224968724,-5.19E+00
3097.63323782494,-5.33E+00
3169.78638492221,-5.47E+00
3243.62019471784,-5.61E+00
3319.1738148751,-5.76E+00
3396.48730492347,-5.91E+00
3475.60165749873,-6.05E+00
3556.55882007782,-6.21E+00
3639.40171721994,-6.36E+00
3724.17427332571,-6.51E+00
3810.92143592647,-6.67E+00
3899.68919951606,-6.82E+00
3990.52462993773,-6.98E+00
4083.47588933903,-7.14E+00
4178.59226170805,-7.30E+00
4275.92417900444,-7.47E+00
4375.52324789908,-7.63E+00
4477.44227713665,-7.80E+00
4581.73530553552,-7.96E+00
4688.45763063981,-8.13E+00
4797.66583803895,-8.30E+00
4909.41783137003,-8.47E+00
5023.77286301913,-8.64E+00
5140.79156553769,-8.82E+00
5260.53598379073,-8.99E+00
5383.06960785379,-9.17E+00
5508.45740667629,-9.34E+00
5636.76586252887,-9.52E+00
5768.06300625317,-9.70E+00
5902.41845333273,-9.87E+00
6039.90344080399,-1.01E+01
6180.59086502713,-1.02E+01
6324.55532033671,-1.04E+01
6471.87313859252,-1.06E+01
6622.62242965177,-1.08E+01
6776.883122784,-1.10E+01
6934.73700905058,-1.11E+01
7096.26778467146,-1.13E+01
7261.56109540197,-1.15E+01
7430.70458194339,-1.17E+01
7603.78792641117,-1.19E+01
7780.90289988555,-1.21E+01
7962.14341106988,-1.23E+01
8147.60555608219,-1.25E+01
8337.38766940664,-1.26E+01
8531.59037603179,-1.28E+01
8730.31664480325,-1.30E+01
8933.67184301919,-1.32E+01
9141.76379229743,-1.34E+01
9354.70282574389,-1.36E+01
9572.60184645269,-1.38E+01
9795.57638736884,-1.40E+01
10023.7446725454,-1.42E+01
10257.2276798272,-1.44E+01
10496.1492049954,-1.46E+01
10740.635927405,-1.47E+01
10990.8174771524,-1.49E+01
11246.8265038069,-1.51E+01
11508.798746743,-1.53E+01
11776.8731071117,-1.55E+01
12051.1917214871,-1.57E+01
12331.9000372295,-1.59E+01
12619.1468896038,-1.61E+01
12913.084580693,-1.63E+01
13213.8689601518,-1.65E+01
13521.6595078395,-1.67E+01
13836.6194183786,-1.69E+01
14158.9156876826,-1.71E+01
14488.7192014997,-1.73E+01
14826.2048260182,-1.75E+01
15171.5515005835,-1.77E+01
15524.9423325737,-1.79E+01
15886.5646944855,-1.81E+01
16256.6103232818,-1.83E+01
16635.2754220533,-1.85E+01
17022.7607640474,-1.87E+01
17419.2717991215,-1.89E+01
